Cell,Pack Voltage (V),SMod,S,Pack Current (A),P,MCnt,Pack Power (kW),Pack Energy (kWh),Total Pack Weight (kg),Cell Weight (kg),Total Wall Weight (kg),Grav Energy Density (Wh/kg),Grav Power Density (W/kg),Pack Length (mm),Pack Width (mm),Pack Height (mm),Total Wall Volume (mm³)
GRPA2C0130,488.40000000000003,22,132,169.0,1.0,6,82.53960000000001,6.3492,44.6965876515,39.6,5.0965876515,0.1420511124809977,1.8466644622529704,217.8,717.0,129.5,1880659.6500000001
GRPA2C0130,492.09999999999997,19,133,169.0,1.0,7,83.16489999999999,6.3973,45.1940389019,39.9,5.2940389019000005,0.14155185408160215,1.8401741030608276,188.1,836.5,129.5,1953519.8900000001
GRPA2C0130,473.6,16,128,169.0,1.0,8,80.03840000000001,6.1568,43.7204311312,38.4,5.320431131199999,0.14082203310219307,1.8306864303285104,158.4,956.0,129.5,1963258.7199999997
GRPA2C0130,621.6000000000001,24,168,169.0,1.0,7,105.05040000000002,8.080800000000002,56.7318382799,50.4,6.331838279900001,0.14243853619076213,1.851700970479908,237.60000000000002,836.5,129.5,2336471.6900000004
GRPA2C0130,621.6,21,168,169.0,1.0,8,105.05040000000001,8.0808,56.90077969345,50.4,6.500779693449999,0.14201562867037834,1.8462031727149188,207.9,956.0,129.5,2398811.695
GRPA2C0130,595.7,23,161,169.0,1.0,7,100.6733,7.744100000000001,54.4242784043,48.3,6.1242784043,0.14229127564120628,1.8497865833356812,227.70000000000002,836.5,129.5,2259881.33
GRPA2C0130,592.0,20,160,169.0,1.0,8,100.048,7.696,54.264709980999996,48.0,6.264709980999998,0.14182329552106043,1.8437028417737857,198.0,956.0,129.5,2311701.0999999996
GRP7330048,414.40000000000003,28,112,224.0,8.0,4,92.82560000000001,2.65216,22.909930334,18.816,4.0939303339999995,0.11576464709122236,4.051762648192783,196.0,944.0,49.5,1510675.4
GRP7330048,407.0,22,110,224.0,8.0,5,91.168,2.6048,22.644975694,18.48,4.164975694,0.11502772337663257,4.02597031818214,154.0,1180.0,49.5,1536891.4
GRP7330048,421.79999999999995,19,114,224.0,8.0,6,94.48319999999998,2.6995199999999997,23.5793723925,19.152,4.4273723925,0.11448650774346515,4.00702777102128,133.0,1416.0,49.5,1633716.75
GRP7330048,414.40000000000003,16,112,224.0,8.0,7,92.82560000000001,2.65216,23.320896956,18.816,4.5048969560000005,0.11372461380897497,3.9803614833141245,112.0,1652.0,49.5,1662323.6
GRP7330048,414.40000000000003,14,112,224.0,8.0,8,92.82560000000001,2.65216,23.462205298999997,18.816,4.646205298999999,0.11303967236673357,3.9563885328356756,98.0,1888.0,49.5,1714466.9
GRP7330048,399.6,27,108,224.0,8.0,4,89.5104,2.55744,22.1125225095,18.144,3.9685225095000005,0.11565573303096789,4.047950656083876,189.0,944.0,49.5,1464399.4500000002
GRP7330048,388.5,21,105,224.0,8.0,5,87.024,2.4864,21.648755847,17.64,4.008755847,0.11485186574103083,4.019815300936079,147.0,1180.0,49.5,1479245.7
GRP7330048,399.6,18,108,224.0,8.0,6,89.5104,2.55744,22.384340523,18.144,4.2403405229999995,0.11425129980363818,3.9987954931273366,126.0,1416.0,49.5,1564701.3
GRP7330048,388.5,15,105,224.0,8.0,7,87.024,2.4864,21.927053064,17.64,4.287053063999999,0.1133941707872359,3.968795977553256,105.0,1652.0,49.5,1581938.4
GRP7330048,384.8,13,104,224.0,8.0,8,86.1952,2.46272,21.8695493845,17.472,4.3975493844999995,0.11260954474651626,3.941334066128069,91.0,1888.0,49.5,1622711.95
GRP7330048,414.40000000000003,28,112,196.0,7.0,4,81.22240000000001,2.32064,20.083984395999998,16.464,3.619984396,0.11554679361641942,4.04413777657468,196.0,826.0,49.5,1335787.6
GRP7330048,407.0,22,110,196.0,7.0,5,79.772,2.2792,19.8499893515,16.17,3.6799893514999997,0.11482122028583194,4.018742710004118,154.0,1032.5,49.5,1357929.65
GRP7330048,421.79999999999995,19,114,196.0,7.0,6,82.6728,2.3620799999999997,20.6678564295,16.758,3.9098564294999996,0.1142876141053755,4.000066493688142,133.0,1239.0,49.5,1442751.45
GRP7330048,414.40000000000003,16,112,196.0,7.0,7,81.22240000000001,2.32064,20.4403405885,16.464,3.9763405885000003,0.1135323548035996,3.9736324181259866,112.0,1445.5,49.5,1467284.35
GRP7330048,414.40000000000003,14,112,196.0,7.0,8,81.22240000000001,2.32064,20.563445455,16.464,4.099445455,0.1128526834220642,3.9498439197722477,98.0,1652.0,49.5,1512710.5
GRP7330048,399.6,27,108,196.0,7.0,4,78.3216,2.23776,19.3849027155,15.876,3.5089027155,0.11543828890153297,4.040340111553654,189.0,826.0,49.5,1294798.05
GRP7330048,388.5,21,105,196.0,7.0,5,76.146,2.1756,18.9766771845,15.435,3.5416771844999997,0.11464599301805128,4.012609755631795,147.0,1032.5,49.5,1306891.95
GRP7330048,399.6,18,108,196.0,7.0,6,78.3216,2.23776,19.620313776,15.876,3.7443137760000003,0.11405322185709779,3.9918627649984226,126.0,1239.0,49.5,1381665.6
GRP7330048,388.5,15,105,196.0,7.0,7,76.146,2.1756,19.2185674485,15.435,3.7835674485,0.11320302649143626,3.962105927200269,105.0,1445.5,49.5,1396150.35
GRP7330048,384.8,13,104,196.0,7.0,8,75.4208,2.15488,19.1674418285,15.288,3.8794418285,0.1124239749508939,3.9348391232812867,91.0,1652.0,49.5,1431528.35
GRP7330048,518.0,28,140,168.0,6.0,5,87.024,2.4864,21.557429931,17.64,3.917429931,0.11533842429075968,4.036844850176588,196.0,885.0,49.5,1445546.1
GRP7330048,510.6,23,138,168.0,6.0,6,85.7808,2.4508800000000006,21.3565542165,17.388,3.9685542164999994,0.11476008606793221,4.016603012377626,161.0,1062.0,49.5,1464411.15
GRP7330048,518.0,20,140,168.0,6.0,7,87.024,2.4864,21.758593773,17.64,4.118593773,0.11427209064794189,3.999523172677966,140.0,1239.0,49.5,1519776.3
GRP7330048,503.20000000000005,17,136,168.0,6.0,8,84.53760000000001,2.41536,21.2627396265,17.136,4.1267396265,0.11359589791475924,3.975856427016574,119.0,1416.0,49.5,1522782.1500000001
GRP7330048,499.5,27,135,168.0,6.0,5,83.916,2.3976,20.807025444,17.01,3.7970254439999995,0.1152303103801597,4.033060863305589,189.0,885.0,49.5,1401116.4
GRP7330048,488.40000000000003,22,132,168.0,6.0,6,82.05120000000001,2.34432,20.456500779000002,16.632,3.8245007789999996,0.11460024494544077,4.011008573090427,154.0,1062.0,49.5,1411254.9
GRP7330048,492.09999999999997,19,133,168.0,6.0,7,82.6728,2.36208,20.708891384999998,16.758,3.950891385,0.11406115161292109,3.992140306452238,133.0,1239.0,49.5,1457893.5
GRP7330048,473.6,16,128,168.0,6.0,8,79.5648,2.2732800000000006,20.063388288,16.128,3.935388288,0.1133048898505174,3.965671144768108,112.0,1416.0,49.5,1452172.8
GRP7330048,518.0,28,140,140.0,5.0,5,72.52,2.072,18.0249975085,14.7,3.3249975085,0.11495147219981099,4.023301526993384,196.0,737.5,49.5,1226936.35
GRP7330048,510.6,23,138,140.0,5.0,6,71.484,2.0424,17.8550813895,14.49,3.3650813895,0.11438760515541924,4.003566180439672,161.0,885.0,49.5,1241727.45
GRP7330048,518.0,20,140,140.0,5.0,7,72.52,2.072,18.1897543975,14.7,3.4897543975,0.11391027909012207,3.9868597681542717,140.0,1032.5,49.5,1287732.25
GRP7330048,503.20000000000005,17,136,140.0,5.0,8,70.448,2.0128,17.7740229185,14.28,3.4940229185000002,0.11324391834248101,3.9635371419868353,119.0,1180.0,49.5,1289307.35
GRP7330048,499.5,27,135,140.0,5.0,5,69.93,1.998,17.3975007015,14.175,3.2225007014999996,0.1148440821633497,4.01954287571724,189.0,737.5,49.5,1189114.65
GRP7330048,488.40000000000003,22,132,140.0,5.0,6,68.376,1.9536,17.102517168,13.86,3.242517168,0.11422879923519806,3.9980079732319327,154.0,885.0,49.5,1196500.8
GRP7330048,492.09999999999997,19,133,140.0,5.0,7,68.894,1.9684,17.3121227615,13.965,3.3471227614999997,0.11370067247775506,3.9795235367214277,133.0,1032.5,49.5,1235100.65
GRP7330048,473.6,16,128,140.0,5.0,8,66.304,1.8944,16.771323868,13.44,3.3313238679999992,0.11295470857935973,3.9534148002775904,112.0,1180.0,49.5,1229270.7999999998
GRP7330048,621.6,28,168,140.0,5.0,6,87.024,2.4864,21.617902497,17.64,3.9779024969999996,0.11501578380904658,4.02555243331663,196.0,885.0,49.5,1467860.7
GRP7330048,621.6000000000001,24,168,140.0,5.0,7,87.02400000000002,2.486400000000001,21.7002809415,17.64,4.060280941499999,0.11457916174923642,4.010270661223274,168.0,1032.5,49.5,1498258.65
GRP7330048,621.6,21,168,140.0,5.0,8,87.024,2.4864,21.7848191205,17.64,4.144819120499999,0.114134525801972,3.9947084030690196,147.0,1180.0,49.5,1529453.5499999998
GRP7330048,592.0,32,160,140.0,5.0,5,82.88,2.368,20.5349847365,16.8,3.7349847364999995,0.11531540102832352,4.036039035991323,224.0,737.5,49.5,1378223.15
GRP7330048,599.4000000000001,27,162,140.0,5.0,6,83.91600000000001,2.3976000000000006,20.8653382755,17.01,3.8553382755,0.1149082736326999,4.021789577144496,189.0,885.0,49.5,1422634.05
GRP7330048,595.7,23,161,140.0,5.0,7,83.398,2.3828,20.8226493055,16.905,3.9176493054999995,0.114433085100781,4.005157978527335,161.0,1032.5,49.5,1445627.0499999998
GRP7330048,592.0,20,160,140.0,5.0,8,82.88,2.368,20.78212007,16.8,3.9821200699999997,0.11394410156537989,3.988043554788296,140.0,1180.0,49.5,1469417.0
GRP7330048,621.6,28,168,112.0,4.0,6,69.61919999999999,1.98912,17.37898359,14.112,3.2669835899999997,0.11445548525315109,4.005941983860288,196.0,708.0,49.5,1205529.0
GRP7330048,621.6000000000001,24,168,112.0,4.0,7,69.6192,1.9891200000000004,17.443158558,14.112,3.331158558,0.11403439310523983,3.9912037586833935,168.0,826.0,49.5,1229209.8
GRP7330048,621.6,21,168,112.0,4.0,8,69.61919999999999,1.98912,17.5094932605,14.112,3.3974932605,0.11360237388978547,3.976083086142491,147.0,944.0,49.5,1253687.55
GRP7330048,592.0,32,160,112.0,4.0,5,66.304,1.8944,16.510921594,13.44,3.0709215939999996,0.11473617564075994,4.015766147426598,224.0,590.0,49.5,1133181.4
GRP7330048,599.4000000000001,27,162,112.0,4.0,6,67.13280000000002,1.9180800000000002,16.7739085845,13.608,3.1659085845,0.11434901951071857,4.002215682875151,189.0,708.0,49.5,1168231.95
GRP7330048,595.7,23,161,112.0,4.0,7,66.7184,1.9062400000000002,16.737597674,13.524,3.2135976739999994,0.11388970132560496,3.9861395463961733,161.0,826.0,49.5,1185829.4
GRP7330048,592.0,20,160,112.0,4.0,8,66.304,1.8944,16.703446497999998,13.44,3.263446498,0.11341371975100036,3.969480191285012,140.0,944.0,49.5,1204223.8
GRP5435062,414.40000000000003,28,112,210.0,6.0,4,87.024,2.4864,18.139654139199997,15.12,3.0196541392,0.1370698680867824,4.797445383037384,145.6,828.0,62.5,1114263.52
GRP5435062,407.0,22,110,210.0,6.0,5,85.47,2.442,17.977389051,14.85,3.127389051,0.13583730057086144,4.754305519980149,114.4,1035.0,62.5,1154018.1
GRP5435062,421.79999999999995,19,114,210.0,6.0,6,88.57799999999999,2.5307999999999997,18.7553699774,15.39,3.3653699774,0.13493735410442895,4.722807393655014,98.8,1242.0,62.5,1241833.94
GRP5435062,414.40000000000003,16,112,210.0,6.0,7,87.024,2.4864,18.5991820642,15.12,3.4791820641999998,0.13368329808362175,4.678915432926761,83.2,1449.0,62.5,1283831.02
GRP5435062,414.40000000000003,14,112,210.0,6.0,8,87.024,2.4864,18.7564094892,15.12,3.6364094892,0.13256268484816763,4.639693969685866,72.8,1656.0,62.5,1341848.52
GRP5435062,399.6,27,108,210.0,6.0,4,83.916,2.3976000000000006,17.5148491878,14.58,2.9348491878000003,0.13688956006940975,4.79113460242934,140.4,828.0,62.5,1082970.1800000002
GRP5435062,388.5,21,105,210.0,6.0,5,81.585,2.331,17.196889293,14.175,3.021889293,0.13554777031383428,4.744171960984199,109.2,1035.0,62.5,1115088.3
GRP5435062,399.6,18,108,210.0,6.0,6,83.916,2.3976000000000006,17.8191754128,14.58,3.2391754128000003,0.13455168067304277,4.709308823556495,93.60000000000001,1242.0,62.5,1195267.6800000002
GRP5435062,388.5,15,105,210.0,6.0,7,81.585,2.331,17.507292693,14.175,3.332292693,0.133144515310012,4.66005803585042,78.0,1449.0,62.5,1229628.3
GRP5435062,384.8,13,104,210.0,6.0,8,80.808,2.3088,17.5088253114,14.04,3.4688253114000007,0.13186492862526536,4.615272501884287,67.60000000000001,1656.0,62.5,1280009.3400000003
GRP5435062,414.40000000000003,28,112,175.0,5.0,4,72.52,2.072,15.163645366,12.6,2.5636453660000003,0.13664260472919318,4.782491165521761,145.6,690.0,62.5,945994.6000000001
GRP5435062,407.0,22,110,175.0,5.0,5,71.225,2.035,15.0257234925,12.375,2.6507234925,0.1354344102642218,4.740204359247762,114.4,862.5,62.5,978126.75
GRP5435062,421.79999999999995,19,114,175.0,5.0,6,73.81499999999998,2.109,15.674378552,12.825,2.8493785520000006,0.13455078891985153,4.709277612194803,98.8,1035.0,62.5,1051431.2000000002
GRP5435062,414.40000000000003,16,112,175.0,5.0,7,72.52,2.072,15.5425338535,12.6,2.9425338535,0.13331159639285003,4.66590587374975,83.2,1207.5,62.5,1085805.85
GRP5435062,414.40000000000003,14,112,175.0,5.0,8,72.52,2.072,15.672881466,12.6,3.072881466,0.13220287568019307,4.627100648806757,72.8,1380.0,62.5,1133904.6
GRP5435062,399.6,27,108,175.0,5.0,4,69.93,1.998,14.641286469,12.15,2.491286469,0.13646341830892839,4.776219640812494,140.4,690.0,62.5,919293.9
GRP5435062,388.5,21,105,175.0,5.0,5,67.9875,1.9425,14.3732813025,11.8125,2.5607813024999997,0.135146593120816,4.73013075922856,109.2,862.5,62.5,944937.75
GRP5435062,399.6,18,108,175.0,5.0,6,69.93,1.998,14.891853069,12.15,2.7418530690000003,0.1341673189187709,4.695856162156981,93.60000000000001,1035.0,62.5,1011753.9000000001
GRP5435062,388.5,15,105,175.0,5.0,7,67.9875,1.9425,14.6299250775,11.8125,2.8174250775,0.1327757995826961,4.6471529853943645,78.0,1207.5,62.5,1039640.25
GRP5435062,384.8,13,104,175.0,5.0,8,67.34,1.924,14.630189396999999,11.7,2.930189397,0.1315088921811584,4.602811226340545,67.60000000000001,1380.0,62.5,1081250.7
GRP5435062,518.0,28,140,175.0,5.0,5,90.65,2.59,18.9403766325,15.75,3.1903766325,0.1367449048270661,4.786071668947315,145.6,862.5,62.5,1177260.75
GRP5435062,510.6,23,138,175.0,5.0,6,89.355,2.553,18.804480484,15.525,3.2794804839999996,0.13576551621153524,4.751793067403733,119.60000000000001,1035.0,62.5,1210140.4
GRP5435062,518.0,20,140,175.0,5.0,7,90.65,2.59,19.1929689575,15.75,3.4429689574999998,0.13494525030156476,4.723083760554767,104.0,1207.5,62.5,1270468.25
GRP5435062,503.20000000000005,17,136,175.0,5.0,8,88.06000000000002,2.516,18.800957673,15.3,3.500957673,0.13382297028481802,4.683803959968631,88.4,1380.0,62.5,1291866.3
GRP5435062,499.5,27,135,175.0,5.0,5,87.4125,2.4975,18.2879344425,15.1875,3.1004344424999997,0.13656545017987207,4.7797907562955215,140.4,862.5,62.5,1144071.75
GRP5435062,488.40000000000003,22,132,175.0,5.0,6,85.47,2.442,18.021955001,14.85,3.171955001,0.13550139259944324,4.742548740980513,114.4,1035.0,62.5,1170463.1
GRP5435062,492.09999999999997,19,133,175.0,5.0,7,86.1175,2.4605,18.2803601815,14.9625,3.3178601814999995,0.13459800439217073,4.710930153725976,98.8,1207.5,62.5,1224302.65
GRP5435062,473.6,16,128,175.0,5.0,8,82.88,2.368,17.758265604,14.4,3.3582656039999996,0.13334635559604505,4.667122445861577,83.2,1380.0,62.5,1239212.4
GRP5435062,518.0,28,140,140.0,4.0,5,72.52,2.072,15.220365666,12.6,2.620365666,0.13613339163253715,4.7646687071388,145.6,690.0,62.5,966924.6000000001
GRP5435062,510.6,23,138,140.0,4.0,6,71.484,2.0424,15.1088127322,12.42,2.6888127322,0.13517938412508243,4.731278444377884,119.60000000000001,828.0,62.5,992181.8200000002
GRP5435062,518.0,20,140,140.0,4.0,7,72.52,2.072,15.419198366,12.6,2.819198366,0.13437793267961645,4.703227643786575,104.0,966.0,62.5,1040294.6000000001
GRP5435062,503.20000000000005,17,136,140.0,4.0,8,70.448,2.0128000000000004,15.1027533234,12.24,2.8627533233999998,0.13327371220990517,4.664579927346679,88.4,1104.0,62.5,1056366.54
GRP5435062,499.5,27,135,140.0,4.0,5,69.93,1.998,14.695981044,12.15,2.545981044,0.1359555373688872,4.7584438079110525,140.4,690.0,62.5,939476.4
GRP5435062,488.40000000000003,22,132,140.0,4.0,6,68.376,1.9536000000000002,14.4799563308,11.88,2.5999563308,0.13491753395999823,4.722113688599937,114.4,828.0,62.5,959393.4800000001
GRP5435062,492.09999999999997,19,133,140.0,4.0,7,68.894,1.9683999999999997,14.6858701852,11.97,2.7158701852,0.1340335965916202,4.691175880706709,98.8,966.0,62.5,1002166.12
GRP5435062,473.6,16,128,140.0,4.0,8,66.304,1.8944,14.2649533632,11.52,2.7449533632,0.13280099498166442,4.6480348243582545,83.2,1104.0,62.5,1012897.92
GRP5435062,621.6,28,168,140.0,4.0,6,87.024,2.4864,18.253094739199998,15.12,3.1330947391999997,0.136217996757572,4.76762988651502,145.6,828.0,62.5,1156123.52
GRP5435062,621.6000000000001,24,168,140.0,4.0,7,87.02400000000002,2.4864000000000006,18.3525110892,15.12,3.2325110892,0.13548009795036633,4.741803428262822,124.80000000000001,966.0,62.5,1192808.52
GRP5435062,621.6,21,168,140.0,4.0,8,87.024,2.4864,18.453953164199998,15.12,3.3339531642,0.1347353587535665,4.715737556374827,109.2,1104.0,62.5,1230241.02
GRP5435062,592.0,32,160,140.0,4.0,5,82.88,2.368,17.317904154,14.4,2.9179041539999995,0.13673710045641124,4.785798515974394,166.4,690.0,62.5,1076717.4
GRP5435062,599.4000000000001,27,162,140.0,4.0,6,83.91600000000001,2.3976000000000006,17.6242383378,14.58,3.0442383378000004,0.1360399215016113,4.761397252556395,140.4,828.0,62.5,1123335.1800000002
GRP5435062,595.7,23,161,140.0,4.0,7,83.398,2.3828,17.6191829084,14.49,3.1291829084,0.13523896155615667,4.733363654465483,119.60000000000001,966.0,62.5,1154680.04
GRP5435062,592.0,20,160,140.0,4.0,8,82.88,2.368,17.616153204,14.4,3.216153204,0.13442208253855964,4.704772888849588,104.0,1104.0,62.5,1186772.4
GRP5435062,621.6,28,168,105.0,3.0,6,65.268,1.8648000000000002,13.7890815794,11.34,2.4490815794,0.13523743327372081,4.733310164580228,145.6,621.0,62.5,903720.14
GRP5435062,621.6000000000001,24,168,105.0,3.0,7,65.26800000000001,1.8648000000000005,13.8616181169,11.34,2.5216181169,0.13452974856712058,4.70854119984922,124.80000000000001,724.5,62.5,930486.39
GRP5435062,621.6,21,168,105.0,3.0,8,65.268,1.8648000000000002,13.9361803794,11.34,2.5961803794,0.13380997871959852,4.683349255185948,109.2,828.0,62.5,958000.14
GRP5435062,592.0,32,160,105.0,3.0,5,62.16,1.776,13.0856629155,10.8,2.2856629155,0.135721056813738,4.75023698848083,166.4,517.5,62.5,843418.05
GRP5435062,599.4000000000001,27,162,105.0,3.0,6,62.937000000000005,1.7982000000000002,13.313894259600001,10.935,2.3788942596000004,0.13506191088331693,4.7271668809160925,140.4,621.0,62.5,877820.7600000001
GRP5435062,595.7,23,161,105.0,3.0,7,62.548500000000004,1.7871000000000001,13.3075705313,10.8675,2.4400705313,0.1342919803277887,4.700219311472605,119.60000000000001,724.5,62.5,900395.03
GRP5435062,592.0,20,160,105.0,3.0,8,62.16,1.776,13.303272528,10.8,2.503272528,0.13350098603647878,4.672534511276758,104.0,828.0,62.5,923716.8
GRP6729078,414.40000000000003,28,112,210.0,5.0,4,87.024,2.4864,18.135654215,15.4,2.735654215,0.13710009964479244,4.798503487567736,182.0,560.0,76.5,1009466.5
GRP6729078,407.0,22,110,210.0,5.0,5,85.47,2.442,17.937804121,15.125,2.8128041209999997,0.1361370646890453,4.764797264116585,143.0,700.0,76.5,1037935.1
GRP6729078,421.79999999999995,19,114,210.0,5.0,6,88.57799999999999,2.5308,18.68754650025,15.675,3.0125465002499996,0.13542708776489965,4.739948071771487,123.5,840.0,76.5,1111640.775
GRP6729078,414.40000000000003,16,112,210.0,5.0,7,87.024,2.4864,18.498994484,15.4,3.0989944839999994,0.1344073053349206,4.704255686722221,104.0,980.0,76.5,1143540.4
GRP6729078,414.40000000000003,14,112,210.0,5.0,8,87.024,2.4864,18.6263066255,15.4,3.2263066254999995,0.13348862176444795,4.672101761755678,91.0,1120.0,76.5,1190519.0499999998
GRP6729078,399.6,27,108,210.0,5.0,4,83.916,2.3976,17.507025258749998,14.85,2.65702525875,0.13695073632236188,4.793275771282665,175.5,560.0,76.5,980452.125
GRP6729078,388.5,21,105,210.0,5.0,5,81.585,2.331,17.1527927655,14.4375,2.7152927655,0.1358962375321423,4.75636831362498,136.5,700.0,76.5,1001953.05
GRP6729078,399.6,18,108,210.0,5.0,6,83.916,2.3976,17.746152745499998,14.85,2.8961527455,0.13510533997899768,4.728686899264918,117.0,840.0,76.5,1068691.05
GRP6729078,388.5,15,105,210.0,5.0,7,81.585,2.331,17.40121833,14.4375,2.96371833,0.1339561377711879,4.688464821991576,97.5,980.0,76.5,1093623.0
GRP6729078,384.8,13,104,210.0,5.0,8,80.808,2.3088,17.37214807225,14.3,3.07214807225,0.1329023901015466,4.651583653554131,84.5,1120.0,76.5,1133633.975
GRP6729078,414.40000000000003,28,112,168.0,4.0,4,69.6192,1.9891200000000002,14.595305431,12.32,2.275305431,0.1362849177362995,4.769972120770483,182.0,448.0,76.5,839596.1
GRP6729078,407.0,22,110,168.0,4.0,5,68.376,1.9536,14.432066380999999,12.1,2.3320663809999997,0.13536523103662684,4.73778308628194,143.0,560.0,76.5,860541.1
GRP6729078,421.79999999999995,19,114,168.0,4.0,6,70.8624,2.0246399999999998,15.03248015625,12.54,2.49248015625,0.13468436205839412,4.713952672043794,123.5,672.0,76.5,919734.375
GRP6729078,414.40000000000003,16,112,168.0,4.0,7,69.6192,1.9891200000000002,14.878539184000001,12.32,2.558539184,0.1336905441724446,4.679169046035562,104.0,784.0,76.5,944110.3999999999
GRP6729078,414.40000000000003,14,112,168.0,4.0,8,69.6192,1.9891200000000002,14.9791491535,12.32,2.6591491535,0.1327925891929066,4.647740621751731,91.0,896.0,76.5,981235.85
